hopcount,size,stations
1,4,AMF HD HDE ZL 
2,21,APD ASN BRN DL DLD EML HGV HNO HVL HVS KPNZ LLS MP NKK RAT UT WD WH WV WZ ZLSH 
3,34,AKM APDM ASD AVAT BDG BHV BL BNN DB DRON DVD GD GDG GN HR HRN HT HVSM HVSP KPN LW MAS NDB NVD OMN OST PT SD STZ SWK UTLR UTM UTVR UTZL 
4,51,AMFS AML AMPO APN ASA ASB ASDZ ASS BKL BNC BNK BSMZ DEI DV EHV FN FWD GERP GNN GV GVC GW HDB HDG HLM HOR HTO KBK LLZM LWC MG MRB MRN NWK O RAI RTA RTD SKND ST SWD TB UTLN UTO UTT VB VG WADT WDN WP ZH 
5,58,AC ALMM AMRI ASDL ASHD BD BDM BF BLL BNZ BP BSK BTL CO CPS DMN DMNZ DRP DT DTCP DVC DWE GBG GK GP GVMW HAD HGL HLG HM HMBV HN HTN HWZB KW LAA LDL OVN PMR RS RSN RTB RTN SDA SDM SHL SK TBU TWL VHP VNDW VTN WAD WSM WT ZD ZP ZTMO 
6,56,ALM APDO ASSP BDPB BET BMN BN BSKS CAS DA DLN DN DR EMNZ ES ESK ETN HFD HGLG HGLO HIL HLGH HLMS HMBH HMH HNK HON HTNC HZE IJT KZ LC LEDN LTN MTH ODZ OT OW PMO RM RSW RTZ SPTZ STM TBR UST VD VEM VNDC WADN WFM WS YPB ZDK ZTM ZVT 
7,35,ALMB ALMO ALMP AMR APG ASDM CL DDN DVNK EC EDC EHS EMN ESE GZ HGZ HKS HLO LP MZ NSCH NVP PMW RH RHN RL RLB RTST SPTN STD UHZ VH VZ WK ZZS 
8,23,AMRN BKG BRD DRH DZ DZW ED GBR GDM GLN GO HNP HRL LTV LUT MT SRN SSH UHM VST WM WR ZB 
9,22,AH BK BKF BSD GVM HRLW HWD KLP KMA KMW LEER LG MTN MTR RD SBK TPSW VDM WF WWW ZBM ZWD 
10,23,AHP AHZ BDE EDN EEM EGH EGHM EKZ EST LDM MES NM OBD OTB SGN SN STV TL UTG VDL WC WW ZV 
11,17,AHPR AKL ANA ATN CVM DID HK KMR KTR NH NMGO NMH NML RVS SGL WTV ZA 
12,13,BV DVN GR HB HDRZ HMN KRD MMLH NMD OP SOG VP WL 
13,5,BHDV CK DTCH HDR VK 
14,3,BMR DTC GND 
15,4,GDR HBZM SDT VLB 
16,3,SDTB TBG VRY 
17,3,BR DDRS VSV 
18,3,DDR HRT VL 
19,4,DDZD RSD TG ZLW 
20,3,BGN RV ZVB 
21,5,GS KRG ODB RB SM 
22,4,ARN BZL KBD MDB 
23,2,VS VSS 
