hopcount,size,stations
1,10,AHP AHZ DR ED EST NM OTB UT WC ZV 
2,26,AHPR ASA ASB BMN DB DID DVD EDC GD GDG KLP MAS NMGO NMH NML O RVS UTLR UTM UTO UTZL WD WF WTV ZA ZP 
3,32,APD ASDZ ASHD BDG BKL BNK DV DVN GV GVC HMN HOR HT LC LLZM LTN MMLH MRN NMD NWK OW RAI RTA RTD SHL UTT VB VD VEM VP WADT WL 
4,33,AC AML APDO APN BNZ CK CPS DT DTCH DTCP DVC EHV GO GVMW HFD KBK LAA OP OST RH RL RS RTB RTN SDM TB TWL UTVR VG VNDW VTN WAD ZTMO 
5,29,AMRI APDM BD BMR BNC BSK BTL DDN DTC GP HM HMBV HON HTO KTR LDL LTV NVP RSW RTZ TBU UTLN VNDC VZ WADN WH WT YPB ZTM 
6,22,BDPB BET BNN BSKS DA ETN GDR HGLG HMBH HMH HTN HZE LEDN OT RHN RSD RSN RTST TBR TL VLB ZL 
7,27,ASN BGN DL DVNK EHS GZ HGL HGV HNO HTNC HVL KPNZ MP MZ ODB RAT SSH TBG TPSW VH VHP VRY WDN WV WZ ZLSH ZLW 
8,28,AKM AMF BL BN BR DRON ES ESK GDM GN GS HDE HGLO HIL HR HRN KPN KRG LW MRB NVD ODZ OMN RB SWK VST VSV ZVB 
9,31,AMFS ARN ATN BRN BSD BZL CL DEI DLD ESE FN FWD GERP GNN GVM GW HDB HDG HRT HVS KBD LWC MDB MG NKK NS SKND SWD VL ZBM ZH 
10,30,ASD AVAT BDM BF BHV BP CO DN DRP DWE GBG GBR GK HD HLG HVSM HVSP KW LDM NDB PT SD SDA SK STZ TG VS VSS WSM WW 
11,19,AKL AMPO ASS BSMZ DLN EML EMNZ HLGH HLM IJT MTH RV ST STM UST WFM WP WS WWW 
12,20,ALMM APG ASDL BLL DMN DMNZ EMN GR HAD HGZ HN HWZB LP NSCH OVN PMR SM UHZ WK ZD 
13,18,ALM ASSP BHDV CAS DZ DZW HLMS HNK HNP KZ PMO RM SPTZ UHM WR ZB ZDK ZVT 
14,18,ALMB ALMO ALMP AMR ASDM EC GND HKS HLO KMW LEER LLS PMW RD SPTN STD VDM ZZS 
15,13,AMRN BKG DRH EEM GLN HBZM HRL LUT MT SDT SRN STV WM 
16,10,BK BKF HRLW HWD KMA LG MTN MTR SBK SDTB 
17,12,BDE DDRS EDN EGH EGHM EKZ MES OBD SGN SN UTG VDL 
18,7,ANA CVM DDR HK KMR NH SGL 
19,7,BV DDZD HB HDRZ KRD SOG ZWD 
20,3,BRD HDR VK 
21,1,RLB 
