hopcount,size,stations
1,2,ED OTB 
2,5,AH DB EDC KLP UT 
3,21,AHP AHZ ASA ASB BNK DR DVD EST GD GDG LTN MAS MRN NM UTLR UTM UTO UTZL WC WD ZV 
4,30,AHPR ASDZ ASHD BDG BKL BMN BNZ DID GV GVC HOR LLZM NMGO NMH NML NWK O RAI RTA RTD RVS SHL UTT UTVR VB VNDW WADT WTV ZA ZP 
5,30,AC APD APN BNC CPS DT DTCP DV DVN GVMW HFD HMN HT LAA LC MMLH NMD OW RTB RTN SDM UTLN VD VEM VNDC VP VTN WAD WL ZTMO 
6,27,AML APDO BNN BSK CK DTCH DVC EHV GO HTN KBK LDL NVP OP OST RH RHN RL RS RSW RTZ TB TWL VG WADN YPB ZTM 
7,24,AMRI APDM BD BMR BSKS BTL DDN DTC GP HM HMBV HON HTNC HTO HVL KTR LEDN LTV RLB RTST TBU VZ WH WT 
8,22,AMF BDPB BET BRD CL DA DVNK ETN GDR HGLG HMBH HMH HZE OT RSD RSN SSH TBR TL VH VLB ZL 
9,30,AMFS ASN BGN BRN DL DLD EHS GZ HGL HGV HIL HNO HVS KPNZ MP MZ NKK NS ODB RAT TBG TPSW VHP VRY VST WDN WV WZ ZLSH ZLW 
10,36,AKM ASD AVAT BHV BL BN BR DRON ES ESK GDM GN GS GVM HD HDE HGLO HR HRN HVSM HVSP KPN KRG LW MRB NDB NVD ODZ OMN PT RB SD STZ SWK VSV ZVB 
11,30,AMPO ARN ASS ATN BSD BSMZ BZL DEI EML ESE FN FWD GERP GNN GW HDB HDG HLM HRT KBD LWC MDB MG SKND ST SWD VL WP ZBM ZH 
12,31,ALMM ASDL BDM BF BLL BP CO DMN DMNZ DN DRP DWE GBG GBR GK HAD HLG HN HWZB KW LDM OVN PMR SDA SK TG VS VSS WSM WW ZD 
13,22,AKL ALM ASSP CAS DLN EMNZ HLGH HLMS HNK IJT KZ MTH PMO RV SPTZ STM UST WFM WS WWW ZDK ZVT 
14,20,ALMB ALMO ALMP AMR APG ASDM EMN GR HGZ HKS HLO LLS LP NSCH PMW SM SPTN UHZ WK ZZS 
15,12,AMRN BHDV BKG DRH DZ DZW HNP RM UHM WM WR ZB 
16,10,BKF EC GND HWD KMA KMW LEER RD STD VDM 
17,13,EEM EKZ GLN HBZM HRL LUT MT OBD SDT SGN SRN STV UTG 
18,9,ANA BK HK HRLW LG MTN MTR SBK SDTB 
19,10,BDE BV DDRS EDN EGH EGHM HDRZ MES SN VDL 
20,6,CVM DDR HDR KMR NH SGL 
21,5,DDZD HB KRD SOG ZWD 
22,1,VK 
