hopcount,size,stations
1,2,GO ZP 
2,7,APD BMN DDN DR DV VD VEM 
3,10,AH AMF APDO DVC HGLG KBK OST RH RL TWL 
4,20,AHZ AMFS APDM BRN DLD ED EST HGL HON HVL HVS LTV NKK NM OTB UT VP WC WD WH 
5,37,AHPR AML ASD AVAT BDG BHV BN DB DVD EDC ES ESK GD GDG HGLO HVSM HVSP KLP MAS NDB NMGO NMH NML O ODZ PT RVS SD STZ UTLR UTM UTVR UTZL WF WWW ZA ZL 
6,51,AHP AMPO AMRI APN ASA ASB ASDZ ASN ASS BKL BNK BSMZ DL EML ESE GV GVC HD HGV HLM HMN HOR HT KPNZ LLS LLZM LTN MMLH MP MRN NMD NS NVD NWK OW RAI RTA RTD ST UTLN UTO UTT VB VZ WADT WDN WP WV WW WZ ZLSH 
7,52,AC AKM ALMM ASDL ASHD ATN BL BLL BNZ BSK CK CPS DA DMN DMNZ DRON DT DTCP EHV GBR GN GVMW HAD HDE HN HR HRN HTN HWZB KPN LAA LDL LW OP OVN PMR RAT RS RSN RTB RTN SDM SHL SWK TB VG VNDW VTN WAD WTV ZD ZTMO 
8,48,ALM ASSP BD BMR BNC BSKS BTL CAS DEI DVN FN FWD GERP GNN GP GW HDG HFD HIL HLMS HM HMBV HNK HNO HTNC HTO KTR KZ LEDN LWC MG PMO RSW RTZ SKND SPTZ SWD TBU VHP VNDC VSV WADN WT YPB ZDK ZH ZTM ZVT 
9,41,ALMB ALMO ALMP AMR ASDM BDM BDPB BET BF BNN BP DRP DVNK DWE ETN GK HKS HLG HLO HMBH HMH HZE KW MRB NVP OT PMW RHN RLB RSD RTST SDA SK SPTN TBR TL VH VLB WSM ZV ZZS 
10,24,AMRN BGN BKG DID DRH EHS GZ HDB HLGH IJT MTH MZ ODB OMN SSH STM TPSW UST VRY VST WFM WM WS ZLW 
11,19,APG BKF BR CO GBG GDM GS GVM HGZ HWD KMA KRG LP NSCH RB UHZ WK WL ZVB 
12,22,ARN BSD BZL CL DLN DTCH DZ DZW EKZ EMNZ HNP HRT KBD MDB OBD SGN UHM UTG VL WR ZB ZBM 
13,13,ANA DN DTC EMN HK KMW LDM LEER RD TG VDM VS VSS 
14,7,AKL BV EEM GDR HDRZ RV STV 
15,4,GR HDR SM TBG 
16,2,BHDV RM 
17,3,EC GND STD 
18,7,GLN HBZM HRL LUT MT SDT SRN 
19,7,BK HRLW LG MTN MTR SBK SDTB 
20,8,BDE DDRS EDN EGH EGHM MES SN VDL 
21,5,CVM DDR KMR NH SGL 
22,5,DDZD HB KRD SOG ZWD 
23,2,BRD VK 
