hopcount,size,stations
1,2,APDM VEM 
2,2,APD ZP 
3,8,AMF APDO BMN DR DV LC VD ZL 
4,28,AH AMFS AML ASN BRN DL DLD DVC GO HGV HNO HVL HVS KPNZ LLS MP NKK NS OST RAT RH RL TWL UT WD WV WZ ZLSH 
5,44,AHZ AKM AMRI ASD AVAT BDG BHV BL BNN DDN DRON DVD ED EST GD GDG GN HD HDE HON HR HRN HVSM HVSP KPN LTV LW MAS NDB NM OMN OTB PT SD STZ SWK UTLR UTM UTVR UTZL VP VZ WC WH 
6,53,AHPR AMPO APN ASA ASB ASDZ ASS BKL BNK BSMZ DA DB DEI EDC EML FN FWD GERP GNN GV GVC GW HDG HGLG HLM HOR KLP LLZM LWC MG NMGO NMH NML NWK O RAI RSN RTA RTD RVS SKND ST SWD UTLN UTO UTT VB WADT WF WP WWW ZA ZH 
7,51,AC AHP ALMM ASDL ASHD BDM BF BLL BP BSK CPS DMN DMNZ DRP DT DTCP DWE GK GVMW HAD HGL HLG HMN HN HT HTN HWZB KW LAA LDL LTN MMLH MRN NMD OVN OW PMR RTB RTN SDA SDM SHL SK VHP VTN WAD WDN WSM WW ZD ZTMO 
8,44,ALM ASSP ATN BN BNZ BSKS CAS CK EHV ES ESK HFD HGLO HIL HLGH HLMS HNK HTNC IJT KZ LEDN MRB MTH NVD ODZ OP PMO RS RSW RTZ SPTZ STM TB UST VG VNDW WADN WFM WS WTV YPB ZDK ZTM ZVT 
9,38,ALMB ALMO ALMP AMR APG ASDM BD BMR BNC BTL CL DVN DVNK ESE GP HDB HGZ HKS HLO HM HMBV HTO KTR LP NSCH NVP PMW RLB RTST SPTN TBU UHZ VH VNDC VSV WK WT ZZS 
10,29,AMRN BDPB BET BKG BRD CO DRH DZ DZW ETN GBG GBR HMBH HMH HNP HZE OT RHN RSD SSH TBR TL UHM VLB VST WM WR ZB ZV 
11,19,BGN BKF DID DLN EHS EMNZ GVM GZ HWD KMA KMW LEER MZ ODB RD TPSW VDM VRY ZLW 
12,14,BR EEM EKZ EMN GDM GS KRG OBD RB SGN STV UTG WL ZVB 
13,11,ANA ARN BSD BZL DTCH HK HRT KBD MDB VL ZBM 
14,8,BV DN DTC HDRZ LDM TG VS VSS 
15,4,AKL GDR HDR RV 
16,3,GR SM TBG 
17,2,BHDV RM 
18,3,EC GND STD 
19,7,GLN HBZM HRL LUT MT SDT SRN 
20,7,BK HRLW LG MTN MTR SBK SDTB 
21,8,BDE DDRS EDN EGH EGHM MES SN VDL 
22,5,CVM DDR KMR NH SGL 
23,5,DDZD HB KRD SOG ZWD 
24,1,VK 
