hopcount,size,stations
1,2,HAD VH 
2,2,HLM LEDN 
3,12,ASD ASS BLL DVNK GV GVC HFD HLMS LAA LDL OVN SSH 
4,21,ALM APN ASA ASB ASDL ASDM ASDZ DT GVMW HN HVS HWZB NVP PMR SHL SPTZ VB VST ZD ZTM ZVT 
5,26,AC ALMB ALMO ALMP AMF ASHD ASSP BDG BRN BSK DTCP DVD GVM HNK HVSP KZ LLS MAS PMO RSW RTD SDM SPTN YPB ZDK ZTMO 
6,29,AMFS APD BD BKL BSKS DDR DMN DMNZ DRH DRON DV HGV HKS HOR HVL LLZM NKK NS PMW RAI RSD RTB RTN SD UTZL WD WV ZL ZZS 
7,36,AML APDM APDO ASN AVAT BGN BKG BL BNN BV DDRS DDZD DL DVC ETN GZ HD HDE HNO HR KPNZ LW MP OST PT RAT RTZ ST TB UT VTN WADN WP ZLSH ZLW ZP 
8,52,AH AKM AMPO AMRI BDPB BKF BMN BNC DB DEI ED EML FN FWD GN GS GW HDG HK HON HRN HT KBK KLP KPN KRG LC LWC MG NDB NVD OMN OT RB RLB RTST SDTB SKND STZ SWK TBR TWL UTM UTO UTT UTVR VD VZ WAD WH WZ ZVB 
9,48,AHP AHZ ALMM ARN BHV BN BNK BNZ BP BRD BSMZ BZL DA DLD DR DRP DWE EHV EKZ EST GERP GNN GO HDB HLG HTO KBD MDB MRB MRN NM O ODB RL RSN SDT SK SWD TBU UTG UTLN UTLR VEM VG WADT WF ZH ZV 
10,40,AHPR BDM BF BTL CAS CO DDN DID GBG GD GK GND GP HBZM HLGH HM HMBV HTN HVSM IJT KMA KW LTN LTV NMGO NMH NML OTB RS RVS SDA VHP VNDW VS VSS WDN WSM WT WTV ZWD 
11,33,AMR BET BHDV DLN DN DVN EDC EMNZ GDG HGLG HLO HMBH HMH HTNC HZE MMLH MTH NMD NWK OW RM RTA STM UST VNDC VP WC WFM WK WL WM WS WWW 
12,23,AMRN APG CK CL CPS DTCH EC EHS EMN GR HGL HGZ HNP HRT LP MZ NSCH RH RHN SM STD UHZ WW 
13,22,AKL BMR BR DTC DZ DZW ES ESK GDM GLN HGLO HRL HWD KMW LUT MT ODZ RV SRN UHM WR ZB 
14,19,BK BSD ESE GDR HRLW LEER LG MTN MTR OBD RD SBK SGN STV TPSW VDM VL VLB ZBM 
15,15,ANA BDE EDN EEM EGH EGHM GBR LDM MES SN TBG TG TL VDL VRY 
16,7,CVM HDRZ KMR KTR NH SGL VSV 
17,6,ATN HB HDR KRD OP SOG 
18,2,HMN VK 
19,1,ZA 
