hopcount,size,stations
1,2,OMN ZL 
2,19,ALMO AMF AMFS APD ASN HD HDB HGV HNO KPNZ LLS MP MRB NS RAT WH WV WZ ZLSH 
3,26,AKM ALM ALMB APDM BL BRN CO DLD DRON EML GBG GN HDE HR HRN HVL HVS KPN LW NKK NVD OST SWK UT VHP WD 
4,41,ALMM ALMP ASD ASDZ AVAT BDG BHV BNN DA DB DEI DLN DV DVD EMNZ FN FWD GD GDG GERP GNN GW HDG HT HVSM HVSP KBK LWC MAS MG NDB PT SD SKND STZ SWD UTLR UTM UTVR UTZL ZH 
5,47,AMPO APN ASA ASB ASS BDM BF BKL BNC BNK BP BSMZ DRP DVC DWE EHV EMN GK GV GVC HLG HLM HOR HTO KW LLZM MRN NWK RAI RTA RTD SDA SHL SK ST TB TWL UTLN UTO UTT VB VG VZ WADT WP WSM ZP 
6,50,AC AML APDO ASDL ASHD BD BLL BMN BNZ BSK BTL CPS DMN DMNZ DR DT DTCP GP GVMW HAD HFD HLGH HM HMBV HN HTN HWZB IJT LAA LC LDL MTH OVN PMR RTB RTN SDM STM TBU UST VD VEM VNDW VTN WAD WFM WS WT ZD ZTMO 
7,41,AH AMRI APG ASSP BDPB BET BSKS CAS ETN HGL HGZ HIL HLMS HMBH HMH HNK HTNC HZE KZ LEDN LP LTN NSCH NVP OT PMO RH RL RSW RTZ SPTZ TBR UHZ VNDC WADN WDN WK YPB ZDK ZTM ZVT 
8,38,AHZ AMR ASDM BN CL DVNK DZ DZW ED EHS ES ESK EST GZ HGLG HGLO HKS HLO HNP LTV MZ NM ODZ OTB PMW RHN RLB RSN RTST SPTN SSH UHM VH VP WC WR ZB ZZS 
9,25,AHPR AMRN BKG BRD DDN DRH EDC ESE GDM HON KLP KMW LEER NMGO NMH NML O RD RVS VDM VST WF WM WWW ZA 
10,17,AHP BKF BSD EEM GBR GO GVM HMN HWD KMA MMLH NMD OW STV WW ZBM ZWD 
11,10,ATN CK EKZ LDM OBD OP RS SGN UTG WTV 
12,7,AKL ANA BMR DVN HK KTR VSV 
13,6,BV GR HDRZ TL VLB ZV 
14,5,BHDV DID HDR TPSW VRY 
15,3,BR GND WL 
16,5,DTCH HBZM HRT SDT VL 
17,4,DN DTC SDTB TG 
18,3,DDRS GDR RV 
19,3,DDR SM TBG 
20,4,DDZD RM RSD ZLW 
21,4,BGN EC STD ZVB 
22,9,GLN GS HRL KRG LUT MT ODB RB SRN 
23,10,ARN BK BZL HRLW KBD LG MDB MTN MTR SBK 
24,9,BDE EDN EGH EGHM MES SN VDL VS VSS 
25,4,CVM KMR NH SGL 
26,3,HB KRD SOG 
27,1,VK 
