hopcount,size,stations
1,7,AMF AML APD DVC OST TWL ZP 
2,20,AMFS AMRI APDM APDO BMN BRN DLD DR HGL HON HVL HVS LC NKK UT VD VEM VZ WD WH 
3,34,AH ASD AVAT BDG BHV BN BNN DA DB DVD ES ESK GD GDG GO HGLG HGLO HVSM HVSP KBK MAS NDB ODZ PT RH RL RSN SD STZ UTLR UTM UTVR UTZL ZL 
4,53,AHZ ALMO AMPO APN ASA ASB ASDZ ASN ASS BKL BNC BNK BSMZ DDN DL ED ESE EST GV GVC HD HGV HLM HNO HOR KPNZ LLS LLZM LTV MP MRN NM NS NWK OTB RAI RAT RTA RTD ST UTLN UTO UTT VB VHP VP WADT WC WDN WP WV WZ ZLSH 
5,56,AC AHPR AKM ALMB ALMM ASDL ASHD BL BLL BSK CPS DMN DMNZ DRON DT DTCP EDC EML GBR GN GVMW HAD HDE HN HR HRN HTN HWZB KLP KPN LAA LDL LW MRB NMGO NMH NML NVD O OMN OVN PMR RTB RTN RVS SDM SHL SWK VNDW VTN WAD WF WWW ZA ZD ZTMO 
6,42,AHP ALM ASSP BSKS CAS DEI FN FWD GERP GNN GW HDB HDG HFD HIL HLMS HMN HNK HT HTNC KZ LEDN LTN LWC MG MMLH NMD OW PMO RSW RTZ SKND SPTZ SWD VNDC WADN WW YPB ZDK ZH ZTM ZVT 
7,37,ALMP AMR ASDM ATN BDM BF BNZ BP CK CL CO DRP DVNK DWE EHV GBG GK HKS HLG HLO KW NVP OP PMW RHN RLB RS RTST SDA SK SPTN TB VG VH WSM WTV ZZS 
8,28,AMRN BD BKG BMR BRD BTL DLN DRH DVN EMNZ GP HLGH HM HMBV HTO IJT KTR MTH SSH STM TBU UST VST VSV WFM WM WS WT 
9,23,APG BDPB BET BKF EMN ETN GVM HGZ HMBH HMH HWD HZE KMA LP NSCH OT RSD TBR TL UHZ VLB WK ZV 
10,19,BGN DID DZ DZW EHS EKZ GZ HNP MZ OBD ODB SGN TPSW UHM UTG VRY WR ZB ZLW 
11,13,ANA BR GDM GS HK KMW KRG LEER RB RD VDM WL ZVB 
12,13,ARN BSD BV BZL DTCH EEM HDRZ HRT KBD MDB STV VL ZBM 
13,7,DN DTC HDR LDM TG VS VSS 
14,3,AKL GDR RV 
15,3,GR SM TBG 
16,2,BHDV RM 
17,3,EC GND STD 
18,7,GLN HBZM HRL LUT MT SDT SRN 
19,7,BK HRLW LG MTN MTR SBK SDTB 
20,8,BDE DDRS EDN EGH EGHM MES SN VDL 
21,5,CVM DDR KMR NH SGL 
22,5,DDZD HB KRD SOG ZWD 
23,1,VK 
