hopcount,size,stations
1,3,DT DTCP RTD 
2,9,BD DDR GD GV RSD RSW RTA RTB RTN 
3,17,BGN CPS DDRS DDZD EHV ETN GDG GVC GVMW GZ LAA LEDN RTZ TB UT WADT ZLW 
4,37,AH AMF ASD BDPB DB ED GP GS GVM HAD HFD HM HMBV KLP KRG LDL MAS NWK OT RB RLB RTST SDTB SHL SSH TBR UTM UTO UTVR UTZL VB VH WAD WD WT ZTM ZVB 
5,45,AHP AMFS APD ARN ASB ASDL ASDZ ASS BHV BKL BNK BRD BTL BZL DN DR DV EDC HIL HLM HMBH HMH HOR HVL HVSP HZE KBD MDB MRN NKK NS NVP ODB RM SDT TBU UTLN VST VTN WADN WF YPB ZL ZTMO ZV 
6,55,AC AHPR ALM AML APDM APDO ASHD ASN AVAT BET BLL BMN BNN BSKS DID DL DLD DVC DVD DVNK EC GND HBZM HD HDE HGV HLMS HN HNO HRT HTN HVS KPNZ LLZM MP MZ OST OTB OVN PMR PT RAI RAT SM STD UTT VNDW VS VSS WTV WV ZD ZLSH ZP ZWD 
7,53,AKM ALMB ALMO ALMP AMRI ASA BHDV BL BNC BR BSK DMNZ DVN EHS EML GLN GN HNK HON HR HRL HRN HTNC HVSM HWZB KBK KPN KZ LC LLS LUT LW MT NDB NVD OMN PMO RV SPTZ SRN STZ SWK TWL UTLR VD VNDC VP VZ WH WL WZ ZDK ZVT 
8,43,APN ASDM BK BN BNZ BSMZ CL DA DEI DRON DTCH FN FWD GERP GNN GO GR GW HDB HDG HKS HRLW LG LWC MG MRB MTN MTR PMW RH RHN RL RSN SBK SKND SPTN ST SWD VEM VL WP ZH ZZS 
9,34,AKL AMPO ASSP BDE BDG BDM BF BKG BP CO DDN DRH DRP DTC DWE EDN EGH EGHM GBG GK HLG KW LTN LTV MES SD SDA SK SN TG VDL VHP WDN WSM 
10,21,ALMM BKF BRN BV CVM DLN DMN EMNZ GDR HGLG HLGH IJT KMR LDM MTH NH SGL STM UST WFM WS 
11,15,APG BSD EKZ EMN HB HGL HGZ HK KRD LP NSCH SOG TBG UHZ WK 
12,14,DZ DZW ES ESK GDM HGLO HNP ODZ UHM UTG VK VSV WR ZB 
13,10,ATN CAS ESE KMA KMW LEER RD TPSW VDM ZBM 
14,9,AMR EEM GBR HLO HT STV TL WM WW 
15,6,AMRN HTO KTR O VG WWW 
16,4,HWD OP RS RVS 
17,5,HMN OBD OW SGN WC 
18,2,ANA ZA 
19,2,EST HDRZ 
20,4,AHZ HDR NM NML 
21,2,NMGO NMH 
22,2,MMLH NMD 
23,1,CK 
24,1,BMR 
25,1,VLB 
26,1,VRY 
