hopcount,size,stations
1,4,HT NM OW RVS 
2,11,AH EHV EST NMH NML RS TB UT VG WC ZBM 
3,31,AHP AHZ AMF ASA ASB ASD BD BTL DR DVD ED GD GDG GDM GP HM HMBV HTO MAS MMLH NMD OTB TBU UTLR UTM UTO UTZL WD WT ZA ZV 
4,49,AHPR AMFS ASDM ASDZ ASHD ASS BDG BDPB BET BHV BKL BMN BSD CK CL DID DMNZ DN EDC ETN GV GVC HLM HMBH HMH HMN HOR HVSP HZE KLP LLZM NKK NMGO NS NWK OT RAI RM RSD RTA SHL TBR TPSW UTT VB WADT WF WTV ZP 
5,47,AC APD APN ASDL ASSP AVAT BGN BLL BMR CPS DLD DV DVN EC EHS GVMW GZ HAD HD HDE HFD HN HRT HTNC HVS HWZB LAA LC LDM LTN MZ ODB OP OVN PMR PT STD TL VD VEM VP VTN WAD WL ZD ZLW ZTMO 
6,44,AKL AML APDO BNZ BSK CAS DDZD DMN DTCH DVC EML GLN GO GS HLMS HNK HRL HTN HVSM KBK KRG KTR KZ LDL LUT MT NDB NVP OST PMO RB RH RL SPTZ SRN STZ TWL VLB WADN YPB ZDK ZTM ZVB ZVT 
7,34,AMPO AMR AMRI APDM ARN BK BNC BSKS BSMZ BZL DDN DTC GR HKS HLO HON HRLW KBD LEDN LG LTV MDB MTN MTR PMW SBK SPTN ST UTLN VRY VZ WH WP ZZS 
8,27,ALMM AMRN BDE BHDV BKG BNN BR DA DRH DVNK EDN EGH EGHM GDR HGLG MES RSN SD SN SSH UTVR VDL VH VS VSS WM ZL 
9,29,ALM ASN BKF BNK BRN CVM DL GND HGL HGV HIL HNO HVL HWD KMA KMR KPNZ MP NH RAT SGL TBG VHP VL VST WDN WV WZ ZLSH 
10,34,AKM ALMB ALMO ALMP BL BN DB DRON EKZ ES ESK GN GVM HB HBZM HGLO HR HRN KPN KRD LLS LW MRB NVD OBD ODZ OMN SDT SGN SOG SWK TG UTG VSV 
11,21,ANA ATN DEI ESE FN FWD GERP GNN GW HDB HDG HK LWC MG MRN RV SDTB SKND SWD VK ZH 
12,20,BDM BF BP BV CO DDRS DRP DWE GBG GBR GK HDRZ HLG KW SDA SK SM VNDW WSM WW 
13,13,DDR DLN EMNZ HDR HLGH IJT MTH STM UST VNDC WFM WS WWW 
14,11,APG EMN HGZ LP NSCH RHN RTB RTD UHZ WK ZWD 
15,11,BRD DT DTCP DZ DZW HNP RTN SDM UHM WR ZB 
16,6,KMW LEER RD RLB RSW VDM 
17,4,EEM RTST RTZ STV 
