hopcount,size,stations
1,3,AMF BHV STZ 
2,9,AMFS APD DV HVL NKK NS ST UTO ZL 
3,23,AML APDM APDO ASN AVAT BNN DL DVC HD HDE HGV HNO HOR KPNZ MP OST PT RAT SD UT WV ZLSH ZP 
4,37,AKM AMRI ASA ASB BL BMN BNC BRN DB DVD EML GD GDG GN HON HR HRN HT KBK KLP KPN LC LW MAS NVD OMN SWK TWL UTLR UTM UTVR UTZL VD VZ WD WH WZ 
5,45,ASDZ ASHD BDG BKL BN BNK BNZ DA DEI EHV FN FWD GERP GNN GO GV GVC GW HDB HDG HTO HVS LLZM LWC MG MRB MRN NWK O RAI RL RSN RTA RTD SHL SKND SWD TB UTLN UTT VB VEM VG WADT ZH 
6,47,AC APN ASD BD BDM BF BP BTL CO CPS DDN DRP DT DTCP DWE GBG GK GP GVMW HFD HLG HM HMBV HTN HVSM HVSP KW LAA LTN LTV NDB RS RTB RTN RVS SDA SDM SK TBU VHP VNDW VTN WAD WDN WSM WT ZTMO 
7,38,AMPO ASS BDPB BET BSK BSMZ DLN DN EDC EMNZ ETN HGLG HLGH HLM HMBH HMH HTNC HZE IJT LDL MTH NVP OT OW RM RSW RTZ STM TBR UST VNDC WADN WFM WP WS WWW YPB ZTM 
8,34,ALMM APG ASDL BLL BSKS CL DMN DMNZ EC ED EHS EMN GZ HAD HGL HGZ HN HRT HWZB LEDN LP MZ NSCH OVN PMR RHN RLB RTST SM STD UHZ WK WW ZD 
9,33,AH ALM ASSP BRD CAS DVNK DZ DZW ES ESK GDM GLN HGLO HIL HLMS HNK HNP HRL KZ LUT MT ODZ PMO SPTZ SRN SSH UHM VH WF WR ZB ZDK ZVT 
10,35,AHP AHZ ALMB ALMO ALMP AMR ASDM BK BSD DR ESE EST HKS HLO HRLW KMW LEER LG LLS MTN MTR NM OTB PMW RD SBK SPTN TPSW VDM VST WC ZBM ZV ZWD ZZS 
11,24,AHPR AMRN BDE BKG DID DRH DRON EDN EEM EGH EGHM GBR GVM LDM MES NMGO NMH NML SN STV TL VDL WM WTV 
12,14,AKL BKF CVM DVN HWD KMA KMR KTR MMLH NH NMD SGL VP WL 
13,12,CK DTCH EKZ GR HB KRD OBD OP RH SGN SOG UTG 
14,7,ANA BHDV BMR DTC HK HMN VK 
15,6,BV GDR GND HDRZ VLB ZA 
16,5,HBZM HDR SDT TBG VRY 
17,3,BR SDTB VSV 
18,3,ATN DDRS VL 
19,2,DDR TG 
20,4,DDZD RSD RV ZLW 
21,2,BGN ZVB 
22,4,GS KRG ODB RB 
23,4,ARN BZL KBD MDB 
24,2,VS VSS 
