hopcount,size,stations
1,2,RV VL 
2,2,BR SM 
3,3,HRT RM VRY 
4,5,DN EC STD VLB WT 
5,9,BMR GLN HM HMBH HRL LUT MT MZ SRN 
6,10,BK CK EHV HMH HRLW HZE LG MTN MTR SBK 
7,14,BD BDE EDN EGH EGHM EHS GP HMBV HT MES MMLH SN TB VDL 
8,15,BDPB BET CVM DDR ETN HTO KMR NH NMH RSD RTD SGL TBU UT ZBM 
9,31,ASA ASB ASD BGN BTL DDRS DT DTCP DVD GD GDG GDM HB KRD MAS NM ODB RS RTA RTB RTN SDM SOG TBR UTLR UTM UTO UTZL WD ZLW ZWD 
10,39,AH ASDM ASDZ ASHD ASS BDG BHV BKL BRD BSD CL CPS DDZD DMNZ EST GS GV GZ HLM HOR HVSP KRG LLZM NMGO NML NWK O OT RAI RB RSW SDTB SHL UTT VG VK WADT WC ZVB 
11,35,AC AHP AHZ APN ARN ASDL ASSP BLL BZL DR ED GVC GVMW HAD HFD HN HTNC HWZB KBD LAA LDM MDB NMD OTB OVN OW PMR RLB RVS VTN WAD ZA ZD ZTMO ZV 
12,33,AHPR AKL BMN BSK CAS DB DID DMN EDC GVM HLMS HMN HNK HTN KLP KZ LDL NVP PMO RTST RTZ SPTZ VB VS VSS WADN WF WTV YPB ZDK ZP ZTM ZVT 
13,22,AMR APD BNK BSKS DV DVN GR HKS HLO LC LEDN LTN MRN OP PMW SPTN UTLN VD VEM VP WL ZZS 
14,22,AML AMRN APDO BHDV BKG BNZ DRH DTCH DVC DVNK GO KBK KTR OST RH RL SSH TWL UTVR VH VNDW WM 
15,17,AMRI APDM BKF BNC DDN DTC GND HIL HON HWD KMA LTV TL VNDC VST VZ WH 
16,14,BNN DA EKZ GDR HBZM HGLG OBD RHN RSN SDT SGN TPSW UTG ZL 
17,17,ANA ASN DL HGL HGV HK HNO HVL KPNZ MP RAT TBG VHP WDN WV WZ ZLSH 
18,22,AKM AMF BL BN BV DRON ES ESK GN HDE HDRZ HGLO HR HRN KPN LW MRB NVD ODZ OMN SWK VSV 
19,22,AMFS ATN BRN DEI DLD ESE FN FWD GERP GNN GW HDB HDG HDR HVS LWC MG NKK NS SKND SWD ZH 
20,22,AVAT BDM BF BP CO DRP DWE GBG GBR GK HD HLG HVSM KW NDB PT SD SDA SK STZ WSM WW 
21,15,AMPO BSMZ DLN EML EMNZ HLGH IJT MTH ST STM UST WFM WP WS WWW 
22,8,ALMM APG EMN HGZ LP NSCH UHZ WK 
23,7,ALM DZ DZW HNP UHM WR ZB 
24,8,ALMB ALMO ALMP KMW LEER LLS RD VDM 
25,2,EEM STV 
