hopcount,size,stations
1,2,NM NMD 
2,5,AH EST NMH NML WC 
3,10,AHP AHZ DR ED MMLH OTB RVS UT ZA ZV 
4,23,AHPR ASA ASB BMN CK DB DID DVD EDC GD GDG HMN KLP MAS O UTLR UTM UTO UTZL WD WF WTV ZP 
5,30,APD ASDZ ASHD BDG BKL BMR BNK DV DVN GV GVC HOR HT LC LLZM LTN MRN NWK OP OW RAI RTA SHL UTT VB VD VEM VP WADT WL 
6,29,AC AML APDO APN BNZ CPS DTCH DVC EHV GO GVMW HFD KBK KTR LAA OST RH RL RS TB TWL UTVR VG VLB VNDW VTN WAD ZBM ZTMO 
7,27,AMRI APDM BD BNC BSK BTL DDN DTC GP HM HMBV HON HTO LDL LTV NVP RSW TBU TL VNDC VRY VZ WADN WH WT YPB ZTM 
8,20,BDPB BET BNN BR BSKS DA ETN GDR HGLG HMBH HMH HZE LEDN OT RHN RSD RSN TBR TPSW ZL 
9,27,ASN BGN DL DVNK EHS GDM GZ HGL HGV HNO HRT HVL KPNZ MP MZ ODB RAT SSH TBG VH VHP VL WDN WV WZ ZLSH ZLW 
10,30,AKM AMF BL BN BSD CL DN DRON ES ESK GN GS HDE HGLO HIL HR HRN KPN KRG LW MRB NVD ODZ OMN RB SWK TG VST VSV ZVB 
11,29,AMFS ARN ATN BRN BZL DEI DLD ESE FN FWD GERP GNN GVM GW HDB HDG HTNC HVS KBD LDM LWC MDB MG NKK NS RV SKND SWD ZH 
12,30,AKL ASD AVAT BDM BF BHV BP CO DRP DWE GBG GBR GK HD HLG HTN HVSM HVSP KW NDB PT SD SDA SK SM STZ VS VSS WSM WW 
13,20,AMPO ASS BSMZ DLN EML EMNZ GR HLGH HLM IJT MTH RM ST STM UST UTLN WFM WP WS WWW 
14,21,ALMM APG ASDL BHDV BLL DMN DMNZ EC EMN HAD HGZ HN HWZB LP NSCH OVN PMR STD UHZ WK ZD 
15,22,ALM ASSP CAS DZ DZW GLN GND HLMS HNK HNP HRL KZ LUT MT PMO SPTZ SRN UHM WR ZB ZDK ZVT 
16,23,ALMB ALMO ALMP AMR ASDM BK HBZM HKS HLO HRLW KMW LEER LG LLS MTN MTR PMW RD SBK SDT SPTN VDM ZZS 
17,14,AMRN BDE BKG DRH EDN EEM EGH EGHM MES SDTB SN STV VDL WM 
18,8,BKF CVM DDRS HWD KMA KMR NH SGL 
19,8,DDR EKZ HB KRD OBD SGN SOG UTG 
20,7,ANA DDZD HK RTB RTD VK ZWD 
21,7,BRD BV DT DTCP HDRZ RTN SDM 
22,2,HDR RLB 
23,2,RTST RTZ 
