hopcount,size,stations
1,2,BTL EHS 
2,3,EHV OT VG 
3,6,GP HM HMBV HT TB WT 
4,11,BD DN HMBH HMH HTO HZE O RM TBU UT ZBM 
5,28,AMF ASA ASB ASD BDPB DDR DVD EC ETN GD GDG GDM HRT MAS MZ NM RS RSD RTD RVS SM STD TBR UTLR UTM UTO UTZL WD 
6,50,AH AMFS ASDM ASDZ ASHD ASS BDG BGN BHV BKL BR BSD CL DDRS DMNZ DT DTCP EST GLN GZ HLM HOR HRL HVL HVSP LLZM LUT MT NKK NMH NML NS NWK ODB OW RAI RTA RTB RTN RV SDM SHL SRN TPSW UTT WADT WC ZL ZLW ZWD 
7,60,AC AHP AHZ APN ASDL ASN ASSP AVAT BK BLL BNN BRD CPS DDZD DL DLD DR ED GS GV HAD HD HDE HFD HGV HN HNO HRLW HTNC HVS HWZB KPNZ KRG LDM LG MMLH MP MTN MTR NMD OTB OVN PMR PT RAT RB RSW SBK SDTB TL VL VRY VTN WAD WV ZD ZLSH ZTMO ZV ZVB 
8,59,AHPR AKL AKM ARN BDE BL BMN BNC BSK BZL CAS CK DID DMN EDC EDN EGH EGHM EML GN GVC GVMW HLMS HNK HR HRN HTN HVSM KBD KPN KTR KZ LAA LDL LW MDB MES NDB NMGO NVP OMN PMO RLB SN SPTZ STZ SWK TG VDL VLB WADN WF WTV WZ YPB ZDK ZP ZTM ZVT 
9,48,AMPO AMR APD BMR BNZ BSKS BSMZ CVM DEI DV DVN FN FWD GERP GNN GR GVM GW HDG HKS HLO KMR LC LEDN LTN LWC MG NH OP PMW RTST RTZ SGL SKND SPTN ST SWD UTLN VB VD VEM VP VS VSS WL WP ZH ZZS 
10,36,ALMM AML AMRN APDO BDM BF BHDV BKG BP DRH DRP DTCH DVC DVNK DWE GK GO HB HLG HMN KBK KRD KW OST RH RL SD SDA SK SOG SSH TWL UTVR VH WM WSM 
11,26,ALM AMRI APDM BKF BNK BRN DDN DTC GND HIL HLGH HON HWD IJT KMA LTV MTH STM UST VK VST VZ WFM WH WS ZA 
12,21,ALMB ALMO ALMP APG DA DB EKZ GDR HBZM HGLG HGZ LLS LP NSCH OBD RSN SDT SGN UHZ UTG WK 
13,15,ANA DRON DZ DZW HGL HK HNP KLP MRN TBG UHM VHP WDN WR ZB 
14,15,BN BV ES ESK HDRZ HGLO KMW LEER MRB NVD ODZ RD VDM VNDW VSV 
15,7,ATN EEM ESE HDB HDR STV VNDC 
16,5,CO GBG GBR RHN WW 
17,3,DLN EMNZ WWW 
18,1,EMN 
