hopcount,size,stations
1,2,HT RS 
2,6,EHV OW TB UT VG ZBM 
3,22,AMF ASA ASB ASD BD BTL DVD GD GDG GDM GP HM HMBV MAS O TBU UTLR UTM UTO UTZL WD WT 
4,42,AMFS ASDM ASDZ ASHD ASS BDG BDPB BET BHV BKL BSD CL DMNZ DN ETN GV GVC HLM HMBH HMH HOR HVL HVSP HZE LLZM NKK NM NS NWK OT RAI RM RSD RTA RVS SHL TBR TPSW UTT VB WADT ZL 
5,52,AC AH APN ASDL ASN ASSP AVAT BGN BLL BNN CPS DL DLD EC EHS EST GVMW GZ HAD HD HDE HFD HGV HN HNO HRT HTNC HVS HWZB KPNZ LAA LDM MP MZ NMH NML ODB OVN PMR PT RAT SM STD TL VTN WAD WC WV ZD ZLSH ZLW ZTMO 
6,53,AHP AHZ AKL AKM BL BNC BR BSK CAS DDZD DMN DR ED EML GLN GN GS HLMS HNK HR HRL HRN HTN HVSM KPN KRG KTR KZ LDL LUT LW MMLH MT NDB NMD NVP OMN OTB PMO RB RV SPTZ SRN STZ SWK WADN WZ YPB ZDK ZTM ZV ZVB ZVT 
7,48,AHPR AMPO AMR ARN BK BMN BNZ BSKS BSMZ BZL CK DEI DID EDC FN FWD GERP GNN GR GW HDG HKS HLO HRLW KBD LEDN LG LWC MDB MG MTN MTR NMGO OP PMW SBK SKND SPTN ST SWD UTLN VL WF WP WTV ZH ZP ZZS 
8,43,ALMM AMRN APD BDE BDM BF BHDV BKG BMR BP DRH DRP DV DVN DVNK DWE EDN EGH EGHM GK HLG HMN KW LC LTN MES SD SDA SK SN SSH TG UTVR VD VDL VEM VH VP VS VSS WL WM WSM 
9,32,ALM AML APDO BKF BNK BRN CVM DTCH DVC GND GO HIL HLGH HWD IJT KBK KMA KMR MTH NH OST RH RL SGL STM TWL UST VLB VST WFM WS ZA 
10,30,ALMB ALMO ALMP AMRI APDM APG DB DDN DTC EKZ GVM HB HBZM HGZ HON KRD LLS LP LTV NSCH OBD SDT SGN SOG UHZ UTG VRY VZ WH WK 
11,17,ANA DA DRON DZ DZW GDR HGLG HK HNP KLP MRN RSN SDTB UHM VK WR ZB 
12,12,BV DDRS HDRZ HGL KMW LEER RD TBG VDM VHP VNDW WDN 
13,13,BN DDR EEM ES ESK HDR HGLO MRB NVD ODZ STV VNDC VSV 
14,7,ATN ESE HDB RHN RTB RTD ZWD 
15,9,BRD CO DT DTCP GBG GBR RTN SDM WW 
16,5,DLN EMNZ RLB RSW WWW 
17,3,EMN RTST RTZ 
