hopcount,size,stations
1,2,HTNC UTLN 
2,2,CL UTVR 
3,3,BNK GDM UT 
4,17,AMF ASA ASB ASD BSD DB DVD GD GDG MAS TPSW UTLR UTM UTO UTZL WD ZBM 
5,35,AMFS APD ASDM ASDZ ASHD ASS BDG BHV BKL DMNZ DV ED GV GVC HLM HOR HT HVL HVSP KLP LDM LLZM MRN NKK NS NWK RAI RTA RTD SHL TL UTT VB WADT ZL 
6,56,AC AH AKL AML APDM APDO APN ASDL ASN ASSP AVAT BLL BNN CPS DL DLD DT DTCP DVC EDC EHV GVMW HAD HD HDE HFD HGV HN HNO HTO HVS HWZB KPNZ KTR LAA MP O OST OVN PMR PT RAT RTB RTN SDM TB VG VNDW VTN WAD WF WV ZD ZLSH ZP ZTMO 
7,58,AHP AKM AMRI BD BL BNC BSK BTL CAS DMN DR EML GN GP GR HLMS HM HMBV HNK HON HR HRN HVSM KBK KPN KZ LC LDL LTN LW NDB NVD NVP OMN OP OTB PMO RS RSW RTZ RVS SPTZ STZ SWK TBU TWL VD VNDC VZ WADN WH WT WZ YPB ZDK ZTM ZV ZVT 
8,54,AHPR AMPO AMR BDPB BET BHDV BMN BN BNZ BSKS BSMZ DA DEI DID DN ETN FN FWD GERP GNN GO GW HDB HDG HKS HLO HMBH HMH HMN HZE LEDN LWC MG MRB OT OW PMW RHN RL RLB RM RSN RTST SKND SPTN ST SWD TBR VEM WC WP WTV ZH ZZS 
9,39,ALMM AMRN BDM BF BKG BP BRD CO DDN DRH DRP DVN DVNK DWE EC EHS GBG GK GND GZ HLG HRT KW LTV MZ SD SDA SK SM SSH STD VH VHP VP WDN WL WM WSM ZA 
10,29,ALM BKF BR BRN DLN DTCH EMNZ EST GLN HBZM HGLG HIL HLGH HRL HWD IJT KMA LUT MT MTH RH RV SDT SRN STM UST VST WFM WS 
11,29,AHZ ALMB ALMO ALMP APG BK DTC EKZ EMN GVM HGL HGZ HRLW LG LLS LP MTN MTR NM NML NSCH OBD SBK SDTB SGN UHZ UTG VL WK 
12,25,ANA BDE DDRS DRON DZ DZW EDN EGH EGHM ES ESK GDR HGLO HK HNP MES NMGO NMH ODZ SN TG UHM VDL WR ZB 
13,15,BV CVM DDR ESE HDRZ KMR KMW LEER MMLH NH NMD RD SGL TBG VDM 
14,13,CK DDZD EEM GBR HB HDR KRD RSD SOG STV VSV ZLW ZWD 
15,5,ATN BGN BMR VK ZVB 
16,6,GS KRG ODB RB VLB WW 
17,6,ARN BZL KBD MDB VRY WWW 
18,2,VS VSS 
