hopcount,size,stations
1,2,BNC HVL 
2,2,AMF BNZ 
3,12,AMFS APD BRN DLD DV HVS LTN NKK NS UT WD ZL 
4,36,AML APDM APDO ASD ASN AVAT BDG BHV DL DVC DVD EDC GD GDG HD HDE HGV HNO HT HVSM HVSP KPNZ MAS MP NDB OST PT RAT SD STZ UTLR UTM UTVR UTZL WV ZLSH 
5,48,AKM AMPO AMRI APN ASA ASB ASDZ ASS BKL BL BNK BSMZ ED EHV EML GN GV GVC HLM HON HOR HR HRN HTO KBK KPN LLZM LW NVD NWK OMN RAI RTA RTD ST SWK TB TWL UTLN UTO UTT VB VG VZ WADT WH WP WZ 
6,55,AC AH ALMM ASDL ASHD BD BLL BSK BTL CPS DA DB DEI DMN DMNZ DT DTCP FN FWD GERP GNN GP GVMW GW HAD HDB HDG HM HMBV HN HTN HWZB KLP LAA LDL LWC MG MRB OVN PMR RSN RTB RTN SDM SHL SKND SWD TBU VTN WAD WF WT ZD ZH ZTMO 
7,53,AHP AHZ ALM ASSP BDM BDPB BET BF BP BSKS CAS CO DN DR DRP DWE EST ETN GBG GK HFD HIL HLG HLMS HMBH HMH HNK HTNC HZE KW KZ LEDN MRN NM OT OTB PMO RSW RTZ SDA SK SPTZ TBR VHP WADN WC WDN WSM YPB ZDK ZTM ZV ZVT 
8,41,AHPR ALMB ALMO ALMP AMR ASDM BMN CL DID DLN DVNK EHS EMNZ GZ HKS HLGH HLO IJT LLS MTH MZ NMGO NMH NML NVP O PMW RLB RTST RVS SPTN STM UST VH VNDW WFM WS WTV ZA ZP ZZS 
9,27,AMRN APG BKG BRD DRH DRON DVN EMN GDM HGZ HMN LC LP MMLH NMD NSCH OW SSH UHZ VD VEM VNDC VP VST WK WL WM 
10,22,BKF BSD CK DTCH DZ DZW GO GVM HNP HWD KMA OP RH RHN RL RS TPSW UHM WR ZB ZBM ZWD 
11,15,BMR DDN DTC EKZ KMW KTR LDM LEER LTV OBD RD SGN TL UTG VDM 
12,8,AKL ANA EEM GDR HGLG HK STV VLB 
13,6,BV GR HDRZ HGL TBG VRY 
14,9,BHDV BN BR ES ESK HDR HGLO ODZ VSV 
15,5,ATN ESE GND HRT VL 
16,5,GBR HBZM SDT TG WW 
17,3,RV SDTB WWW 
18,2,DDRS SM 
19,2,DDR RM 
20,5,DDZD EC RSD STD ZLW 
21,7,BGN GLN HRL LUT MT SRN ZVB 
22,10,BK GS HRLW KRG LG MTN MTR ODB RB SBK 
23,11,ARN BDE BZL EDN EGH EGHM KBD MDB MES SN VDL 
24,6,CVM KMR NH SGL VS VSS 
25,3,HB KRD SOG 
26,1,VK 
