hopcount,size,stations
1,2,AMR HWD 
2,4,CAS HLO OBD SGN 
3,4,ANA HN UTG ZD 
4,8,ASS HDRZ HK HNK KMA PMO PMR ZDK 
5,9,ASD ASDL BV HDR HKS HWZB PMW SHL WM 
6,11,ALM ASA ASB ASDM ASDZ BKG DRH HFD HVS UT ZZS 
7,24,AC ALMB ALMO ALMP AMF ASHD ASSP BKF BRN DB DVD HT HVSP KLP KZ LLS MAS NVP SPTN UTLR UTM UTO UTVR WD 
8,30,AMFS APD BHV BKL BNK DMN DMNZ DRON DV EHV EKZ HGV HOR HTO HVL MRN NKK NS O RAI SD SPTZ SSH TB UTLN UTT UTZL VG WV ZL 
9,35,AML APDM APDO ASN AVAT BL BLL BNN BTL DL DVC GP HD HDE HM HMBV HNO HR HTN KPNZ LW MP OST PT RAT RS RVS ST TBU VNDW VTN WP WT ZLSH ZP 
10,43,AKM AMPO AMRI BET BMN BNC DEI DN EML FN FWD GN GW HDG HLM HMBH HMH HON HRN HTNC HZE KBK KPN LC LWC MG NDB NVD OMN OT OW RM SKND STZ SWK TBR TWL VD VNDC VZ WC WH WZ 
11,33,ALMM BN BNZ BP BSMZ CL DA DLD DRP DWE EC EHS GERP GNN GO GZ HAD HDB HLG HLMS HRT MRB MZ OVN RHN RL RSN SK SM STD SWD VEM ZH 
12,27,BDM BF BR CO DDN GBG GDM GK GLN HIL HLGH HRL HVSM IJT KW LEDN LTN LTV LUT MT RV SDA SRN VHP WDN WSM ZVT 
13,27,BK BSD DLN DVNK EDC EMNZ GV GVC HGLG HRLW LAA LDL LG MTH MTN MTR SBK STM TPSW UST VH VL WFM WK WS WWW ZBM 
14,26,APG APN BDE DT ED EDN EGH EGHM EMN GVMW HGL HGZ HNP LDM LP MES NSCH SN TG TL UHZ VB VDL VST WW ZTM 
15,27,AH AKL BDG BSK CVM DTCP DZ DZW ES ESK GVM HGLO KMR KMW KTR NH ODZ RSW RTD SDM SGL UHM WF WR YPB ZB ZTMO 
16,24,AHP AHZ BD BSKS DDR DR ESE EST GR HB KRD LEER LLZM NM OP OTB RD RSD RTB RTN SOG STV VDM ZV 
17,18,AHPR BGN BHDV DDRS DDZD DID EEM ETN GBR HMN NMGO NMH NML RTZ VK WADN WTV ZLW 
18,15,BDPB DVN GS KRG MMLH NMD RB RLB RTST SDTB VP WAD WL ZA ZVB 
19,11,ARN BRD BZL CK DTCH KBD MDB ODB RH SDT WADT 
20,8,BMR DTC GD GND HBZM VS VSS ZWD 
21,5,GDG GDR NWK RTA VLB 
22,3,CPS TBG VRY 
23,1,VSV 
24,1,ATN 
