hopcount,size,stations
1,8,BD DDRS DDZD RSD RTB RTD ZLW ZWD 
2,16,BDPB BGN BRD DT DTCP EHV ETN GD GZ RTA RTN SDM SDTB SHL TB ZVB 
3,23,ASB ASD ASDL ASDZ ASS CPS GDG GP GS GV HM HMBV KRG LLZM ODB OT RB RLB RSW SDT TBR WADT WT 
4,28,ARN ASHD BTL BZL DN DVD GND GVC GVMW HBZM HMBH HMH HN HZE KBD LAA LEDN MDB NWK PMR RAI RM RTST RTZ TBU WAD WD ZD 
5,26,ASA BET BHDV BKL DMNZ EC GVM HAD HFD HNK HRT KZ LDL MZ PMO SM SSH STD VB VH VS VSS VTN WADN ZDK ZTM 
6,22,AC ASDM BR BSKS EHS GLN GR HIL HKS HLM HRL LUT MT NVP PMW RV SRN UTT VST YPB ZTMO ZZS 
7,16,AKL ASSP BK BKG BLL BSK DVNK HLMS HRLW LG MTN MTR OVN SBK UTLR VL 
8,15,APN BDE BKF DMN EDN EGH EGHM HWZB LDM MES SN SPTZ TG VDL ZVT 
9,8,BDG BSD CVM EKZ KMR NH SGL SPTN 
10,5,DRH GDM HB KRD SOG 
11,5,BV CL TPSW VK ZBM 
12,4,HK HT HTNC TL 
13,6,HTN HTO KTR O UTG VG 
14,6,CAS KMA OP RS RVS UTLN 
15,7,AMR HLO HMN OW UTVR WC WM 
16,4,AMRN BNK UT ZA 
17,8,AMF DB EST HWD MAS UTM UTO UTZL 
18,18,AH AHZ AMFS APD BHV ED HOR HVL HVSP KLP MRN NKK NM NML NS OBD SGN ZL 
19,27,AHP ANA APDM APDO ASN AVAT BNN DL DLD DR EDC HD HDE HGV HNO HVS KPNZ MP NMGO NMH OTB PT RAT VNDW WV ZLSH ZV 
20,27,AHPR AKM BL BMN BNC DID EML GN HDRZ HR HRN HVSM KPN LTN LW MMLH NDB NMD OMN STZ SWK TWL VNDC WF WTV WZ ZP 
21,29,AMPO BNZ BSMZ CK DEI DV DVN FN FWD GERP GNN GW HDB HDG HDR LC LWC MG MRB RHN SKND ST SWD VD VEM VP WL WP ZH 
22,25,ALMM AML BDM BF BMR BP CO DRP DTCH DVC DWE GBG GK GO HLG KBK KW OST RH RL SD SDA SK VHP WSM 
23,19,ALM AMRI BRN DDN DLN DTC EMNZ HLGH HON IJT LTV MTH STM UST VLB VZ WFM WH WS 
24,16,ALMB ALMO ALMP APG DA EMN GDR HGLG HGZ LLS LP NSCH RSN UHZ VRY WK 
25,10,DRON DZ DZW HGL HNP TBG UHM WDN WR ZB 
26,11,BN ES ESK HGLO KMW LEER NVD ODZ RD VDM VSV 
27,4,ATN EEM ESE STV 
28,2,GBR WW 
29,1,WWW 
