hopcount,size,stations
1,2,DA MRB 
2,3,HDB OMN VZ 
3,4,AML CO DL GBG 
4,8,AMRI DLN DV EMNZ HGL NVD WDN ZL 
5,26,ALMO AMF AMFS APD ASN BN EMN ES ESK HD HGLG HGLO HGV KPNZ LLS MP NS ODZ RAT RSN TWL WH WV WZ ZLSH ZP 
6,31,AKM ALM ALMB APDM APDO BL BMN BRN DDN DLD DR DRON EML ESE GN HDE HNO HON HR HRN HVL HVS KPN LW NKK OST SWK UT VD VEM WD 
7,42,AH ALMM ALMP ASD ASDZ AVAT BDG BHV BNN DB DEI DVC DVD FN FWD GBR GD GDG GERP GNN GO GW HDG HVSM HVSP KBK LWC MAS MG NDB PT RH RL SD SKND STZ SWD UTLR UTM UTVR UTZL ZH 
8,47,AHZ AMPO APN ASA ASB ASS BDM BF BKL BNC BNK BP BSMZ DRP DWE ED EST GK GV GVC HLG HLM HOR KW LC LLZM LTV MRN NM NWK OTB RAI RTA RTD SDA SHL SK ST UTLN UTO UTT VB VP WADT WC WP WSM 
9,47,AC AHPR ASDL ASHD BLL BNZ BSK CPS DMN DMNZ DT DTCP EDC GVMW HAD HFD HLGH HN HTN HWZB IJT KLP LAA LDL MTH NMGO NMH NML O OVN PMR RTB RTN RVS SDM STM UST VNDW VTN WAD WF WFM WS WWW ZA ZD ZTMO 
10,34,AHP APG ASSP BSKS CAS HGZ HIL HLMS HMN HNK HT HTNC KZ LEDN LP LTN MMLH NMD NSCH NVP OW PMO RSW RTZ SPTZ UHZ VNDC WADN WK WW YPB ZDK ZTM ZVT 
11,28,AMR ASDM ATN CK CL DVNK DZ DZW EHV HKS HLO HNP OP PMW RHN RLB RS RTST SPTN SSH TB UHM VG VH WR WTV ZB ZZS 
12,23,AMRN BD BKG BMR BRD BTL DRH DVN GDM GP HM HMBV HTO KMW KTR LEER RD TBU VDM VST VSV WM WT 
13,21,BDPB BET BKF BSD EEM ETN GVM HMBH HMH HWD HZE KMA OT RSD STV TBR TL VLB ZBM ZV ZWD 
14,14,BGN DID EHS EKZ GZ LDM MZ OBD ODB SGN TPSW UTG VRY ZLW 
15,9,AKL ANA BR GS HK KRG RB WL ZVB 
16,10,ARN BV BZL DTCH GR HDRZ HRT KBD MDB VL 
17,7,BHDV DN DTC HDR TG VS VSS 
18,3,GDR GND RV 
19,4,HBZM SDT SM TBG 
20,2,RM SDTB 
21,3,DDRS EC STD 
22,6,DDR GLN HRL LUT MT SRN 
23,7,BK DDZD HRLW LG MTN MTR SBK 
24,7,BDE EDN EGH EGHM MES SN VDL 
25,4,CVM KMR NH SGL 
26,3,HB KRD SOG 
27,1,VK 
