hopcount,size,stations
1,2,DT GVMW 
2,4,DTCP GV RTD SDM 
3,10,BD DDR GD GVC LAA LEDN RSD RTA RTB RTN 
4,23,ASD BGN CPS DDRS DDZD EHV ETN GDG GVM GZ HAD HFD LDL RTZ SHL SSH TB UT VB VH WADT ZLW ZTM 
5,38,AH AMF APN ASB ASDL ASDZ ASS BDPB DB ED GP GS HIL HLM HM HMBV KLP KRG MAS NVP NWK OT RB RLB RTST SDTB TBR UTM UTO UTVR UTZL VST WAD WD WT YPB ZTMO ZVB 
6,52,AHP AHZ ALM AMFS APD ARN ASHD BDG BHV BKL BLL BNK BRD BSK BTL BZL DN DR DV DVD DVNK EDC EST HLMS HMBH HMH HN HOR HVL HVSP HZE KBD LLZM MDB MRN NKK NM NS ODB OVN PMR RAI RM SDT TBU UTLN VTN WADN WF ZD ZL ZV 
7,58,AC AHPR ALMB ALMO ALMP AML APDM APDO ASA ASN AVAT BET BMN BNN BSKS DID DL DLD DMNZ DVC EC GND HBZM HD HDE HGV HNK HNO HRT HTN HVS HWZB KZ LLS MP MZ NMGO NMH NML OST OTB PMO PT RAT SM SPTZ STD UTT VNDW VS VSS WTV WV ZDK ZLSH ZP ZVT ZWD 
8,47,AKM AMRI ASDM BHDV BL BNC BR DRON DVN EHS EML GLN GN HKS HON HR HRL HRN HTNC HVSM KBK KPN LC LUT LW MMLH MT NMD NVD OMN PMW RV SPTN SRN STZ SWK TWL UTLR VD VNDC VP VZ WH WL WP WZ ZZS 
9,41,AMPO ASSP BK BKG BN BNZ CK CL DA DEI DRH DTCH FN FWD GERP GNN GO GR GW HDB HDG HRLW KPNZ LG LWC MG MRB MTN MTR NDB RH RHN RL RSN SBK SKND ST SWD VEM VL ZH 
10,35,AKL ALMM BDE BDM BF BKF BMR BP BSMZ BV CO DDN DMN DRP DTC DWE EDN EGH EGHM GBG GK HLG KW LTN LTV MES SD SDA SK SN TG VDL VHP WDN WSM 
11,20,BRN CVM DLN EKZ EMNZ GDR HGLG HK HLGH IJT KMR LDM MTH NH SGL STM UST VLB WFM WS 
12,15,APG BSD EMN HB HGL HGZ KRD LP NSCH SOG TBG UHZ UTG VRY WK 
13,15,CAS DZ DZW ES ESK GDM HGLO HNP KMA ODZ UHM VK VSV WR ZB 
14,11,AMR ATN ESE HLO KMW LEER RD TPSW VDM WM ZBM 
15,7,AMRN EEM GBR HT STV TL WW 
16,6,HTO HWD KTR O VG WWW 
17,5,OBD OP RS RVS SGN 
18,4,ANA HMN OW WC 
19,2,HDRZ ZA 
20,1,HDR 
