hopcount,size,stations
1,2,BET EHV 
2,5,BTL GP HM HMBV WT 
3,7,DN HMBH HMH HZE OT RM VG 
4,7,EC HRT HT MZ SM STD TB 
5,13,BD BR GLN HRL HTO LUT MT O RV SRN TBU UT ZBM 
6,31,AMF ASA ASB ASD BDPB BK DDR DVD ETN GD GDG GDM HRLW LG MAS MTN MTR NM RS RSD RTD RVS SBK TBR UTLR UTM UTO UTZL VL VRY WD 
7,52,AH AMFS ASDM ASDZ ASHD ASS BDE BDG BGN BHV BKL BSD CL DDRS DMNZ DT DTCP EDN EGH EGHM EST GZ HLM HOR HVL HVSP LLZM MES NKK NMH NML NS NWK ODB OW RAI RTA RTB RTN SDM SHL SN TG TPSW UTT VDL VLB WADT WC ZL ZLW ZWD 
8,57,AC AHP AHZ APN ASDL ASN ASSP AVAT BLL BMR BNN BRD CPS CVM DDZD DL DLD DR ED GS GV HAD HD HDE HFD HGV HN HNO HTNC HVS HWZB KMR KPNZ KRG LDM MMLH MP NH NMD OTB OVN PMR PT RAT RB RSW SDTB SGL TL VTN WAD WV ZD ZLSH ZTMO ZV ZVB 
9,53,AHPR AKL AKM ARN BL BMN BNC BSK BZL CAS CK DID DMN EDC EML GN GVC GVMW HB HLMS HNK HR HRN HTN HVSM KBD KPN KRD KTR KZ LAA LDL LW MDB NDB NMGO NVP OMN PMO RLB SOG SPTZ STZ SWK WADN WF WTV WZ YPB ZDK ZP ZTM ZVT 
10,44,AMPO AMR APD BNZ BSKS BSMZ DEI DV DVN FN FWD GERP GNN GR GVM GW HDG HKS HLO LC LEDN LTN LWC MG OP PMW RTST RTZ SKND SPTN ST SWD UTLN VB VD VEM VK VP VS VSS WL WP ZH ZZS 
11,33,ALMM AML AMRN APDO BDM BF BHDV BKG BP DRH DRP DTCH DVC DVNK DWE GK GO HLG HMN KBK KW OST RH RL SD SDA SK SSH TWL UTVR VH WM WSM 
12,25,ALM AMRI APDM BKF BNK BRN DDN DTC GND HIL HLGH HON HWD IJT KMA LTV MTH STM UST VST VZ WFM WH WS ZA 
13,21,ALMB ALMO ALMP APG DA DB EKZ GDR HBZM HGLG HGZ LLS LP NSCH OBD RSN SDT SGN UHZ UTG WK 
14,15,ANA DRON DZ DZW HGL HK HNP KLP MRN TBG UHM VHP WDN WR ZB 
15,15,BN BV ES ESK HDRZ HGLO KMW LEER MRB NVD ODZ RD VDM VNDW VSV 
16,7,ATN EEM ESE HDB HDR STV VNDC 
17,5,CO GBG GBR RHN WW 
18,3,DLN EMNZ WWW 
19,1,EMN 
