hopcount,size,stations
1,7,EHV HTO O TB UT VG ZBM 
2,24,AMF ASA ASB ASD BD BTL DVD GD GDG GDM GP HM HMBV MAS NM RS RVS TBU UTLR UTM UTO UTZL WD WT 
3,46,AH AMFS ASDM ASDZ ASHD ASS BDG BDPB BET BHV BKL BSD CL DMNZ DN EST ETN GV GVC HLM HMBH HMH HOR HVL HVSP HZE LLZM NKK NMH NML NS NWK OT OW RAI RM RSD RTA SHL TBR TPSW UTT VB WADT WC ZL 
4,55,AC AHP AHZ APN ASDL ASN ASSP AVAT BGN BLL BNN CPS DL DLD DR EC ED EHS GVMW GZ HAD HD HDE HFD HGV HN HNO HRT HTNC HVS HWZB KPNZ LAA LDM MMLH MP MZ NMD ODB OTB OVN PMR PT RAT SM STD TL VTN WAD WV ZD ZLSH ZLW ZTMO ZV 
5,54,AHPR AKL AKM BL BMN BNC BR BSK CAS CK DDZD DID DMN EDC EML GLN GN GS HLMS HNK HR HRL HRN HTN HVSM KPN KRG KTR KZ LDL LUT LW MT NDB NMGO NVP OMN PMO RB RV SPTZ SRN STZ SWK WADN WF WTV WZ YPB ZDK ZP ZTM ZVB ZVT 
6,49,AMPO AMR APD ARN BK BMR BNZ BSKS BSMZ BZL DEI DV DVN FN FWD GERP GNN GR GW HDG HKS HLO HRLW KBD LC LEDN LG LTN LWC MDB MG MTN MTR OP PMW SBK SKND SPTN ST SWD UTLN VD VEM VL VP WL WP ZH ZZS 
7,44,ALMM AML AMRN APDO BDE BDM BF BHDV BKG BP DRH DRP DTCH DVC DVNK DWE EDN EGH EGHM GK GO HLG HMN KBK KW MES OST RH RL SD SDA SK SN SSH TG TWL UTVR VDL VH VLB VS VSS WM WSM 
8,30,ALM AMRI APDM BKF BNK BRN CVM DDN DTC GND HIL HLGH HON HWD IJT KMA KMR LTV MTH NH SGL STM UST VRY VST VZ WFM WH WS ZA 
9,25,ALMB ALMO ALMP APG DA DB EKZ GDR GVM HB HBZM HGLG HGZ KRD LLS LP NSCH OBD RSN SDT SGN SOG UHZ UTG WK 
10,17,ANA DRON DZ DZW HGL HK HNP KLP MRN SDTB TBG UHM VHP VK WDN WR ZB 
11,16,BN BV DDRS ES ESK HDRZ HGLO KMW LEER MRB NVD ODZ RD VDM VNDW VSV 
12,8,ATN DDR EEM ESE HDB HDR STV VNDC 
13,8,CO GBG GBR RHN RTB RTD WW ZWD 
14,8,BRD DLN DT DTCP EMNZ RTN SDM WWW 
15,3,EMN RLB RSW 
16,2,RTST RTZ 
