hopcount,size,stations
1,2,RAT ZL 
2,17,ALMO AMF AMFS APD ASN DL HD HGV KPNZ LLS MP NS NVD WH WV WZ ZLSH 
3,25,AKM ALM ALMB AML APDM BL BRN DLD DRON EML GN HDE HR HRN HVL HVS KPN LW NKK OMN OST SWK UT WD WDN 
4,44,ALMM ALMP AMRI ASD ASDZ AVAT BDG BHV BNN DB DEI DV DVD FN FWD GD GDG GERP GNN GW HDB HDG HGL HT HVSM HVSP KBK LWC MAS MG MRB NDB PT RSN SD SKND STZ SWD UTLR UTM UTVR UTZL VZ ZH 
5,55,AMPO APN ASA ASB ASS BDM BF BKL BN BNC BNK BP BSMZ CO DA DRP DVC DWE EHV ES ESK GBG GK GV GVC HGLG HGLO HLG HLM HON HOR HTO KW LLZM MRN NWK ODZ RAI RTA RTD SDA SHL SK ST TB TWL UTLN UTO UTT VB VG WADT WP WSM ZP 
6,53,AC APDO ASDL ASHD BD BLL BMN BNZ BSK BTL CPS DDN DLN DMN DMNZ DR DT DTCP EMNZ ESE GP GVMW HAD HFD HLGH HM HMBV HN HTN HWZB IJT LAA LDL MTH OVN PMR RTB RTN SDM STM TBU UST VD VEM VHP VNDW VTN WAD WFM WS WT ZD ZTMO 
7,41,AH APG ASSP BDPB BET BSKS CAS EMN ETN GBR GO HGZ HIL HLMS HMBH HMH HNK HTNC HZE KZ LEDN LP LTN NSCH NVP OT PMO RH RL RSW RTZ SPTZ TBR UHZ VNDC WADN WK YPB ZDK ZTM ZVT 
8,32,AHZ AMR ASDM CL DVNK DZ DZW ED EHS EST GZ HKS HLO HNP LC LTV MZ NM OTB PMW RHN RLB RTST SPTN SSH UHM VH VP WC WR ZB ZZS 
9,22,AHPR AMRN BKG BRD DRH EDC GDM KLP KMW LEER NMGO NMH NML O RD RVS VDM VST WF WM WWW ZA 
10,15,AHP BKF BSD EEM GVM HMN HWD KMA MMLH NMD OW STV WW ZBM ZWD 
11,10,ATN CK EKZ LDM OBD OP RS SGN UTG WTV 
12,7,AKL ANA BMR DVN HK KTR VSV 
13,6,BV GR HDRZ TL VLB ZV 
14,5,BHDV DID HDR TPSW VRY 
15,3,BR GND WL 
16,5,DTCH HBZM HRT SDT VL 
17,4,DN DTC SDTB TG 
18,3,DDRS GDR RV 
19,3,DDR SM TBG 
20,4,DDZD RM RSD ZLW 
21,4,BGN EC STD ZVB 
22,9,GLN GS HRL KRG LUT MT ODB RB SRN 
23,10,ARN BK BZL HRLW KBD LG MDB MTN MTR SBK 
24,9,BDE EDN EGH EGHM MES SN VDL VS VSS 
25,4,CVM KMR NH SGL 
26,3,HB KRD SOG 
27,1,VK 
