hopcount,size,stations
1,2,CPS GD 
2,7,GDG GVC LLZM RTA UT VB WADT 
3,21,AH AMF ASA ASB ASD DB DVD ED HT KLP LAA MAS RTD RTN UTM UTO UTVR UTZL WAD WD ZTMO 
4,44,AHP AHZ AMFS APD ASDM ASDZ ASHD ASS BD BHV BKL BNK DDR DMNZ DR DT DTCP DV EDC EHV EST GVM HOR HTO HVL HVSP MRN NKK NM NS O RAI RSD RTB SDM UTLN VG VTN WADN WF YPB ZL ZTM ZV 
5,57,AC AHPR AML APDM APDO ASN ASSP AVAT BGN BMN BNN BSKS BTL DDRS DDZD DID DL DLD DVC ETN GP GV GZ HD HDE HGV HM HMBV HN HNO HTN HVS KPNZ MP NMGO NMH NML OST OTB PMR PT RAT RS RSW RTZ RVS TB UTT VNDW VST WT WTV WV ZD ZLSH ZLW ZP 
6,57,AKM AMRI BDPB BET BL BNC BSK DMN DN DVN EML GN GS GVMW HMBH HMH HNK HON HR HRN HTNC HVSM HZE KBK KPN KRG KZ LC LW MMLH NDB NMD NVD OMN OT OW PMO RB RLB RM RTST SDTB STZ SWK TBR TWL UTLR VD VNDC VP VZ WC WH WL WZ ZDK ZVB 
7,48,AMPO APN ARN BN BNZ BRD BSMZ BZL CK CL DA DEI DTCH EC EHS FN FWD GERP GNN GO GW HDB HDG HKS HRT KBD LWC MDB MG MRB MZ ODB PMW RH RHN RL RSN SDT SKND SM ST STD SWD TBU VEM WP ZH ZZS 
8,39,ALMM BDG BDM BF BKG BMR BP BR CO DDN DRP DTC DWE GBG GDM GK GLN GND HBZM HLG HRL KW LDL LTN LTV LUT MT RV SD SDA SK SRN VHP VS VSS WDN WM WSM ZWD 
9,27,ALM BHDV BK BKF BRN BSD DLN EMNZ GDR HGLG HLGH HRLW IJT LEDN LG MTH MTN MTR SBK STM TPSW UST VL VLB WFM WS ZBM 
10,31,ALMB ALMO ALMP APG BDE DVNK EDN EGH EGHM EKZ EMN GR HAD HFD HGL HGZ LLS LP MES NSCH SHL SN SSH TBG TG TL UHZ VDL VH VRY WK 
11,22,AKL ASDL CVM DRON DZ DZW ES ESK HGLO HIL HLM HNP KMR KTR NH NVP ODZ SGL UHM VSV WR ZB 
12,14,ATN BLL ESE HB HLMS KMW KRD LDM LEER OP OVN RD SOG VDM 
13,9,EEM GBR HMN HWZB SPTZ STV VK WW ZVT 
14,3,SPTN WWW ZA 
15,1,DRH 
16,1,BV 
17,1,HK 
18,1,UTG 
19,2,CAS KMA 
20,2,AMR HLO 
21,1,AMRN 
22,1,HWD 
23,2,OBD SGN 
24,1,ANA 
25,1,HDRZ 
26,1,HDR 
