hopcount,size,stations
1,2,ASSP WP 
2,3,AMPO ASDM NDB 
3,6,AC ALMM ASA ASD BSMZ HVS 
4,10,ALM AMF ASB ASS BRN DVD HLM HVSM HVSP UT 
5,36,ALMB ALMO ALMP AMFS APD ASDL ASDZ ASHD BLL DB DMNZ DV GD GDG HAD HN HOR HT HVL HWZB KLP LLS MAS NKK NS OVN PMR RAI SD UTLR UTM UTO UTVR WD ZD ZL 
6,47,AML APDM APDO ASN AVAT BDG BHV BKL BNK BNN CAS DL DRON DVC EHV HD HDE HGV HIL HLMS HNK HNO HTO KZ MP MRN NWK O OST PMO PT RAT RTA SHL SPTZ ST TB UTLN UTT UTZL VG WADT WV ZDK ZLSH ZP ZVT 
7,49,AKM AMR AMRI BD BL BMN BNC BTL CPS EML GN GP GVC HFD HKS HLO HM HMBV HON HR HRN HTN KBK KPN KPNZ LC LEDN LW NVD OMN PMW RS RTD RTN RVS SPTN STZ SWK TBU TWL VD VH VNDW VTN VZ WH WT WZ ZZS 
8,49,AMRN BDPB BET BKG BN BNZ DA DDR DEI DLD DN DRH DVNK ETN FN FWD GERP GNN GO GV GW HDB HDG HMBH HMH HTNC HZE LAA LDL LWC MG MRB NVP OT OW RL RM RSD RSN RTB SKND SWD TBR VB VEM VNDC WM ZH ZTM 
9,41,APN BDM BF BGN BKF BP CL CO DDN DDZD DRP DT DWE EC EHS GBG GK GVMW GZ HLG HRT HWD KMA KW LTN LTV MZ RHN RTZ SDA SK SM SSH STD VHP VST WDN WSM YPB ZLW ZTMO 
10,36,BR BSK DLN DTCP EDC EKZ EMNZ GDM GLN GS GVM HGLG HLGH HRL IJT KRG LLZM LUT MT MTH OBD RB RLB RSW RTST RV SDM SGN SRN STM UST UTG WFM WS WWW ZVB 
11,29,ANA APG ARN BK BRD BSD BSKS BZL ED EMN HGL HGZ HK HRLW KBD LG LP MDB MTN MTR NSCH ODB SBK TPSW UHZ VL WK WW ZBM 
12,28,AH BDE BV DZ DZW EDN EGH EGHM ES ESK HDRZ HGLO HNP LDM MES ODZ SN TG TL UHM VDL VS VSS WADN WF WR ZB ZWD 
13,21,AHP AHZ AKL CVM DR ESE EST HDR KMR KMW KTR LEER NH NM OTB RD SGL VDM WAD WC ZV 
14,14,AHPR DID EEM GBR GR HB KRD NMGO NMH NML OP SOG STV WTV 
15,8,BHDV DVN HMN MMLH NMD VK VP WL 
16,5,CK DTCH GND RH ZA 
17,4,BMR DTC HBZM SDT 
18,3,GDR SDTB VLB 
19,3,DDRS TBG VRY 
20,1,VSV 
21,1,ATN 
