hopcount,size,stations
1,3,GD UT WD 
2,26,AH AMF ASA ASB ASD BDG BKL DB DVD ED GV GVC HT KLP LLZM MAS NWK RTA RTD UTM UTO UTVR UTZL VB VTN WADT 
3,46,AC AHP AHZ AMFS APD ASDM ASDZ ASHD ASS BD BHV BNK CPS DDR DMNZ DR DT DTCP DV EDC EHV EST GVMW HOR HTO HVL HVSP LAA MRN NKK NM NS O RAI RSD RTB RTN SDM UTLN UTT VG WAD WF ZL ZTMO ZV 
4,58,AHPR AML APDM APDO ASDL ASN ASSP AVAT BGN BMN BNN BTL DDRS DDZD DID DL DLD DVC ETN GP GVM GZ HD HDE HGV HM HMBV HN HNO HTN HVS KPNZ MP NMGO NMH NML OST OTB PMR PT RAT RS RSW RTZ RVS TB UTLR VNDW WADN WT WTV WV YPB ZD ZLSH ZLW ZP ZTM 
5,56,AKM AMRI BDPB BET BL BNC BSKS DMN DN DVN EML GN GS HMBH HMH HNK HON HR HRN HTNC HVSM HZE KBK KPN KRG KZ LC LW MMLH NDB NMD NVD OMN OT OW PMO RB RLB RM RTST SDTB STZ SWK TBR TWL VD VNDC VP VST VZ WC WH WL WZ ZDK ZVB 
6,48,AMPO ARN BN BNZ BRD BSK BSMZ BZL CK CL DA DEI DTCH EC EHS FN FWD GERP GNN GO GW HDB HDG HKS HRT KBD LWC MDB MG MRB MZ ODB PMW RH RHN RL RSN SDT SKND SM ST STD SWD TBU VEM WP ZH ZZS 
7,38,ALMM APN BDM BF BKG BMR BP BR CO DDN DRP DTC DWE GBG GDM GK GLN GND HBZM HLG HRL KW LTN LTV LUT MT RV SD SDA SK SRN VHP VS VSS WDN WM WSM ZWD 
8,28,ALM BHDV BK BKF BRN BSD DLN EMNZ GDR HGLG HLGH HRLW IJT KMA LDL LG MTH MTN MTR SBK STM TPSW UST VL VLB WFM WS ZBM 
9,27,ALMB ALMO ALMP APG BDE EDN EGH EGHM EKZ EMN GR HGL HGZ LDM LEDN LLS LP MES NSCH SN TBG TG TL UHZ VDL VRY WK 
10,24,AKL CVM DRON DVNK DZ DZW ES ESK HAD HFD HGLO HNP KMR KTR NH ODZ SGL SHL SSH UHM VH VSV WR ZB 
11,13,ATN ESE HB HIL HLM KMW KRD LEER NVP OP RD SOG VDM 
12,9,BLL EEM GBR HLMS HMN OVN STV VK WW 
13,5,HWZB SPTZ WWW ZA ZVT 
14,1,SPTN 
15,1,DRH 
16,1,BV 
17,1,HK 
18,1,UTG 
19,1,CAS 
20,2,AMR HLO 
21,1,AMRN 
22,1,HWD 
23,2,OBD SGN 
24,1,ANA 
25,1,HDRZ 
26,1,HDR 
